27-0001	27-0001_Marquis Corp. dba Marquis Spas	Marquis Spas Corporation	596 Hoffman Rd.	Independence	97351	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
27-0004	27-0004_Forest River, Inc	Forest River, Inc.	1429 and 1430 SE Uglow Avenue	Dallas	97338	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
27-0005	27-0005_Elkay Wood Products Company	Elkay Wood Products Company	625 Hoffman Road	Independence	97351-9805	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
27-0012	27-0012_Meduri Farms, Inc	Meduri Farms, Inc.	12375 Smithfield Road	Dallas	97338	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
27-8034	27-8034_Forest River, Inc	Forest River, Inc.	900 Walnut Street	Independence	97351-2143	true	P * EF * (1-CE)	true	[((C * D * K) – (W * K)) (1 – (CE * DE))]
28-0007	28-0007_Gas Transmission Northwest LLC	Gas Transmission Northwest LLC, Compressor Station #10	Wilcox Rd., 18 miles south of Grass Valley, OR on Hwy 97	Grass Valley	97029	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
29-0003	29-0003_Farm Power Tillamook LLC	Farm Power Tillamook	2200 McCormick Loop Rd	Tillamook	97141	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
29-0004	29-0004_Tillamook County Creamery Association	Tillamook County Creamery Association	4185 Highway 101 N	Tillamook	97141	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
29-0007	29-0007_Hampton Lumber LLC	Hampton Lumber Mills, Inc. dba Tillamook Lumber Company	3111 East 3rd Street	Tillamook	97141	true	NA	false	NA
29-0008	29-0008_Farm Power Misty Meadow LLC	Farm Power Misty Meadow	23 Evergreen Dr	Tillamook	97141	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
29-0077	29-0077_Stimson Lumber Company- Tillamook Ops	Stimson Lumber Company	6115 Hangar Road	Tillamook, OR	97141	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
30-0008	30-0008_CMH Manufacturing West, Inc	Clayton Hermiston	400 West Elm Avenue	Hermiston	97838	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
30-0011	30-0011_Lippert Components, Inc	Lippert Components, Inc. Plant 27	3700 NW Westgate	Pendleton	97801	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
30-0016	30-0016_Boise Cascade Wood Products, LLC	Boise Cascade Wood Products, L.L.C., Kinzua Lumber	600 NW Cedar St.	Pilot Rock	97868	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
30-0028	30-0028_VADATA, Inc	Vadata,Inc	2400 Beach Access Road	Umatilla	97882	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
30-0056	30-0056_Blue Mt. Lumber Products, LLC	Blue Mountain Lumber	44112 Rieth Road	Pendleton	97801	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
30-0075	30-0075_ConAgra Foods Lamb Weston, Inc	Lamb Weston,Inc. - Hermiston Plant	78153 Westland Road	Hermiston	97838	true	NA	false	[(C * D * K)] – W] (1 – (CE * DE) )
30-0112	30-0112_Northwest Pipeline LLC	Meacham Compressor Station	West Side of I-84	Meacham Compressor Station	97470	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
30-0113	30-0113_Hermiston Generating Company, LP	Hermiston Generating Plant L.P.	78145 Westland Road	Hermiston	97838	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
30-0118	30-0118_Hermiston Power LLC	Hermiston Power, LLC	78910 Simplot Road	Hermiston Power, LLC	97838	true	P * EF * (1-CE)	false	[((C * D * K) – (W * K)) (1 – (CE * DE))]
30-9503	30-9503_Pioneer Hi-Bred International, Inc	Pioneer Hi-Bred International	2212 SE 9th street	Hermiston, Or	97838	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
31-0002	31-0002_Boise Cascade Wood Products, LLC	Boise Cascade Wood Products, L.L.C., Particleboard	62621 HWY 82	Island City, OR	97850	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
31-0006	31-0006_Boise Cascade Wood Products, LLC	Boise Cascade Wood Products, L.L.C., Elgin Complex	90 South 21st Street	Elgin	97827	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
31-0011	31-0011_Boise Cascade Wood Products, LLC	Boise Cascade Wood Products, L.L.C., Mt. Emily Lumber	1917 Jackson Avenue	La Grande	97850	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
31-0028	31-0028_Hexion Inc	Hexion Inc.	62575 Oregon Hwy 82	Island City	97850	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
33-0001	33-0001_Sapa Extrusions, Inc	Sapa Extrusion Inc. The Dalles Cast	2929 West 2nd Street	The Dalles 	97058	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
33-0003	33-0003_Amerities West LLC	Amerities West LLC	100 Tie Plant Road	The Dalles	97058	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
33-0007	33-0007_Wasco County Landfill, Inc	Wasco County Landfill	2550 Steele Rd	The Dalles	97058	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
33-0022	33-0022_DESIGN, LLC	Design, LLC	4200 Columbia Road	The Dalles	97058	true	EF = Emission Factor	false	K = % Weight Pollutant
34-0004	34-0004_Hillsboro Landfill Inc	Hillsboro Landfill	3205 SE Minter Bridge Road	Hillsboro 	97123	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
34-0005	34-0005_Valmont Coatings	Valmont Industries, Inc.	9700 SW Herman Road	Tualatin	97062	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0007	34-0007_Fought & Company, Inc	Fought & Company, Inc.	14255 SW 72nd Ave	Tigard	97224	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0009	34-0009_International Paper Company	International Paper	5570 SW Western Ave	Beaverton	97005	true	NA	false	K = % Weight Pollutant
34-0010	34-0010_SolarWorld Americas Inc	SolarWorld Americas, Inc.	25300 NW Evergreen Rd.	Hillsboro	97124	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0016	34-0016_AGC Electronics America	AGC Electronics	4375 NW 235th Ave	Hillsboro	97124	true	P * EF * (1-CE)	true	[((C * D * K) – (W * K)) (1 – (CE * DE))]
34-0017	34-0017_Dynic USA Corporation	Dynic USA Corporation	4750 NE Dawson Creek Drive 	Hillsboro	97124	true	P * EF * (1-CE)	true	[((C * D * K) – (W * K)) (1 – (CE * DE))]
34-0055	34-0055_Qorvo US	Qorvo US	2300 NE Brookwood Parkway	Hillsboro	97124	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
34-0056	34-0056_Finishing First, Inc	Finishing First Inc.	12970 SW Hall Boulevard	Tigard	97223	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0058	34-0058_International Paper	International Paper Co.	23950 NW Huffman Street	Hillsboro, OR	97124	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
34-0063	34-0063_Lam Research Corporation	Lam Research	11155 SW Leveton Drive	Tualatin	97062	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0067	34-0067_CoorsTek, Inc	CoorsTek Oregon Operations	555 NE 53rd Ave	Hillsboro	97124	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0081	34-0081_Lakeside Lumber Company	LAKESIDE LUMBER	10600 SW Tualatin Sherwood Rd.	Tualatin	97062	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0087	34-0087_Cascade Coil Drapery, Inc	Cascade Coil Drapery, Inc.	19505 SW 90th Ct	Tualatin	97062	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0107	34-0107_Pioneer Metal Finishing	Pioneer metal Finishing, LLC.	19005 SW 125th Ct.	Tualatin	97062-7380	true	P * EF * (1-CE)	false	[((C * D * K) – (W * K)) (1 – (CE * DE))]
34-0144	34-0144_Davis Tool, Inc	Davis Tool, Inc.	3740 NW Aloclek Place	Hillsboro	97124	false	P * EF * (1-CE)	true	[(C * D -W)] *K] (1 – (CE * DE) )
34-0149	34-0149_Portland General Electric Company	Avery Regional Service Center	10800 SW Avery St	Tualatin	97062-8585	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0152	34-0152_QuantumClean	QuantumClean	21421 NW Jacobson Road	Hillsboro	97124	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-0157	34-0157_T5_Portland.LLC	T5 Datacenters	3145 NE Brookwood Pkwy	Hillsboro	97124	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
34-2066	34-2066_Stimson Lumber Company	Stimson Lumber Company - Forest Grove Facility	49800 SW Scoggins Valley Road	Gaston	97119	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-2565	34-2565_Hampton Lumber Mills - Banks Inc	Hampton Lumber Mills, Inc. dba Banks Lumber Company	13620 NW Commerce Street	Banks	97106	true	NA	true	NA
34-2623	34-2623_Clean Water Services	Durham Facility	16580 SW 85th Avenue	Tigard	97224	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
34-2638	34-2638_Tektronix, Inc	Tektronix, Inc.	14150 SW Karl Braun Drive	Beaverton	Oregon	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-2678	34-2678_Viasystems Technologies Corp, L.L.C	Viasystems Corporation (dba TTM Technologies, Inc.)	1521 Poplar Lane	Forest Grove	97116	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-2681	34-2681_Intel Corporation	Intel Corporation		Aloha Campus	3585 SW 198th Avenue	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
34-2684	34-2684_Allied Systems Company	Allied Systems Company	21433 SW Oregon Street	Sherwood	97160	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-2753	34-2753_Clean Water Services	Rock Creek Advanced Wastewater Treatment Facility	3235 SE River Road	Hillsboro	97123	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
34-2756	34-2756_DMH, Inc	DMH Inc.	3802 24th Avenue	Forest Grove	97116	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-2762	34-2762_Bonita Packaging Products, Inc	Bonita Packaging Products Inc. dba Bonita Pioneer	7333 SW Bonita Rd	Portland	97224	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
34-2778	34-2778_Oregon Sandblasting & Coating, Inc	Oregon Sandblasting & Coating	10000 Herman Road	Tualatin 	97062	false	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-2783	34-2783_Bimbo Bakeries USA	Bimbo Bakeries USA, Inc.	10750 SW 5th Street	Beaverton	97005	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-2790	34-2790_Tokyo Ohka Kogyo America, Inc	Tokyo Ohka Kogyo America, Inc.	4600 NE Brookwood Parkway	Hillsboro	97124	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-2804	34-2804_Maxim Integrated Products, Inc	Maxim Integrated 	14320 SW Jenkins Road	Beaverton	97005	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-2813	34-2813_Jireh Semiconductor	Jireh Semiconductor Inc.	3131 NE Brookwood Pkwy	Hillsboro	97124	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
34-9510	34-9510_Summit Natural Energy Corporation	Summit Natural Energy	535 N. 4th Ave.	Cornelius	97113	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
34-9514	34-9514_Agilyx Corporation	Agilyx Corporation	7904 Hunziker Street	Tigard	97223	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
36-0001	36-0001_Skyline Corporation	Skyline Corporation	550 Booth Bend Rd.	McMinnville	97128	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
36-0011	36-0011_Riverbend Landfill Co	Riverbend Landfill	13469 SW Highway 18	McMinnville	97128	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
36-0026	36-0026_Zieman Manufacturing Company	Lippert Components, Inc. Plant 107	150 SE Booth Bend Road	McMinnville	97128	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
36-0032	36-0032_Harris Thermal Transfer Products, Inc	Harris Thermal Transfer Products Inc.	615 S. Springbrook Rd.	Newberg	97132	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
36-0040	36-0040_Meggitt-Oregon, Inc. dba Meggitt Polymers & Composites	Meggitt Polymers & Composites	2010 Lafayette Avenue	McMinnville	97128	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
36-0041	36-0041_M & W Fiberglass, Inc	M&W Fiberglass, Inc.	20929 NE Niederberger Road	Dundee	97115	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
36-5034	36-5034_Cascade Steel Rolling Mills, Inc	Cascade Steel Rolling Mills	3200 North Highway 99W	McMinnville	97128	true	NA	false	NA
36-7004	36-7004_McFarland Cascade Holdings, Inc	McFarland Cascade Holdings Inc.	22125 SW Rock Creek Road	Sheridan	97378	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
36-8010	36-8010_Hampton Lumber Mills, Inc. dba Willamina Lumber Company	Hampton Lumber Mills, Inc. dba Willamina Lumber Company	1000 Willamina Creek Drive	Willamina	97396	true	NA	true	NA
36-8031	36-8031_Boise Cascade Wood Products, LLC	Boise Cascade - Willamina Veneer	34160 SW Valley Highway	Willamina, OR	97396	true	P * EF * (1-CE)	true	[(C * D * K)] – W] (1 – (CE * DE) )
36-9504	36-9504_City of Newberg	City of Newberg WWTP	2301 NE Wynooski Rd	Newberg	97132	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
37-0004	37-0004_Gas Transmission Northwest LLC	Gas Transmission Northwest LLC, Stanfield Meter Station	0.8 miles east of Stanfield Loop Road on Guthrey Lane	Stanfield	97875	true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
37-0087	37-0087_Enerfin Resources Northwest LP	Miller Compressor Station	10.5 mile Columbia River Main Line	Mist		true	P * EF * (1-CE)	false	[(C * D * K)] – W] (1 – (CE * DE) )
